Vehicle_ID,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr
2975,Lithium-ion,92.1,286,Level 1 Charging,8.2
2976,Lead-acid,146.4,543,Vehicle-to-Load (V2L),7.7
2977,Zinc-air,115.9,581,NACS,2.9
2978,Lithium-ion,77.9,529,CHAdeMO,5.7
2979,Magnesium-ion,130.8,256,NACS,8.6
2980,Solid-state,26.9,172,Ultra-Fast Charging (350 kW+),11.3
2981,Lead-acid,126.1,149,Vehicle-to-Grid (V2G),1.4
2982,Lithium-titanate,96.1,442,Level 2 Charging,11.8
2983,Zinc-air,121.5,360,CCS,3.7
2984,Lithium-sulfur,89.7,347,Battery Swapping,7.2
2985,Flow batteries,44.1,110,Level 2 Charging,6.9
2986,Aluminum-ion,100.2,269,Overhead Pantograph Charging,11.9
2987,Lithium-ion,33.5,455,CCS,2
2988,Nickel-metal hydride,146.5,276,CCS,7.1
2989,Calcium-ion,57.3,345,Vehicle-to-Load (V2L),3.8
2990,Lithium-iron phosphate,54.7,335,Solar Charging,7.7
2991,Aluminum-ion,64.8,227,Inductive (Wireless) Charging,11.8
2992,Nickel-cobalt-aluminum,92.5,581,Plug-in Hydrogen Refueling,10.6
2993,Nickel-manganese-cobalt,34.5,123,Level 2 Charging,1.1
2994,Flow batteries,101.5,360,Solar Charging,3.8
2995,Lithium-ion,75.6,565,Mobile Charging,8
2996,Zinc-air,56.3,191,CCS,8.1
2997,Lithium-titanate,110.2,326,Vehicle-to-Home (V2H),3.9
2998,Solid-state,149.3,214,Vehicle-to-Grid (V2G),7.1
2999,Nickel-cobalt-aluminum,30.6,423,DC Fast Charging (DCFC),8.6
3000,Sodium-ion,41.1,134,Vehicle-to-Home (V2H),10.1
3001,Lithium-ion,38.2,421,Solar Charging,11.2
3002,Lithium-ion,84.5,223,Vehicle-to-Home (V2H),10.5
3003,Nickel-metal hydride,125.4,454,Level 2 Charging,11.6
3004,Solid-state,138.4,244,CHAdeMO,6.4
3005,Lithium-ion,145.1,101,Vehicle-to-Load (V2L),5
3006,Lithium-sulfur,29.6,306,NACS,7.3
3007,Sodium-ion,131.1,148,Vehicle-to-Load (V2L),2
3008,Flow batteries,134.9,172,Ultra-Fast Charging (350 kW+),4.3
3009,Zinc-air,22.2,236,Overhead Pantograph Charging,8
3010,Lead-acid,123.3,440,Ultra-Fast Charging (350 kW+),3
3011,Zinc-air,121.1,252,Plug-in Hydrogen Refueling,7.2
3012,Flow batteries,70.5,395,Solar Charging,0.6
3013,Lead-acid,97.4,413,Level 2 Charging,7.9
3014,Lithium-iron phosphate,22.4,304,Ultra-Fast Charging (350 kW+),8.4
3015,Magnesium-ion,124.4,532,Solar Charging,11.8
3016,Lithium-ion,113.1,167,Solar Charging,11.2
3017,Lithium-ion,23.5,197,CHAdeMO,5.6
3018,Sodium-ion,49.9,182,Mobile Charging,11.7
3019,Lithium-ion,136.9,375,Vehicle-to-Home (V2H),5.8
3020,Lithium-iron phosphate,136.5,221,Plug-in Hydrogen Refueling,1.1
3021,Nickel-metal hydride,96.4,249,Mobile Charging,9.8
3022,Lithium-sulfur,76.2,404,NACS,2.4
